DEPTH,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,PEF,DRHO,DTC
2411.882,8.5,8.831,105.653,19.925,13.615,12.092,12.47,2.577,0.245,3.254,-0.006,75.055
2412.035,8.5,8.831,103.743,21.941,14.218,12.658,13.125,2.579,0.251,3.236,-0.006,75.192
2412.187,8.5,8.82,105.168,21.925,14.362,12.951,13.504,2.583,0.239,3.203,-0.005,74.505
2412.34,8.5,8.796,106.123,16.95,14.206,12.976,13.639,2.584,0.222,3.191,-0.005,74.063
2412.492,8.5,8.762,106.825,16.35,13.82,12.5,13.264,2.575,0.236,3.223,-0.007,74.091
2412.644,8.5,8.758,105.75,14.938,13.198,11.959,12.822,2.575,0.253,3.223,-0.006,74.411
2412.797,8.5,8.758,104.914,12.652,12.74,11.544,12.58,2.582,0.278,3.191,-0.004,74.684
2412.949,8.5,8.743,108.869,16.379,13.027,11.862,13.162,2.586,0.262,3.168,-0.002,75.206
2413.102,8.5,8.716,108.749,18.862,12.973,11.76,13.216,2.589,0.241,3.153,0.0,75.199
2413.254,8.5,8.692,107.675,20.629,13.255,12.075,13.693,2.586,0.227,3.195,-0.001,74.833
2413.406,8.5,8.65,102.826,22.055,13.278,12.304,14.17,2.589,0.21,3.352,-0.001,72.058
2413.559,8.5,8.612,96.738,17.429,12.694,12.069,14.148,2.584,0.209,3.781,-0.003,68.243
2413.711,8.5,8.588,91.844,17.896,12.967,12.565,14.948,2.586,0.204,4.471,-0.004,65.078
2413.864,8.5,8.565,79.026,19.038,21.491,22.131,26.804,2.604,0.189,5.115,-0.003,62.568
2414.016,8.5,8.527,71.453,22.425,26.057,28.24,34.745,2.624,0.162,5.283,-0.003,63.565
2414.168,8.5,8.542,68.23,24.913,12.539,13.215,16.308,2.634,0.17,4.819,-0.003,66.108
2414.321,8.5,8.588,78.138,27.559,7.92,8.374,10.218,2.621,0.187,4.05,-0.003,68.314
2414.473,8.5,8.6,87.979,30.192,9.361,10.261,12.414,2.604,0.21,3.447,-0.004,71.649
2414.626,8.5,8.658,95.858,33.475,11.267,12.741,15.362,2.585,0.211,3.186,-0.005,73.204
2414.778,8.5,8.673,96.753,36.662,11.205,13.704,16.591,2.571,0.222,3.087,-0.002,72.977
2414.93,8.5,8.612,94.723,38.629,5.241,6.266,7.449,2.542,0.223,2.994,0.001,73.715
2415.083,8.5,8.527,92.574,39.271,4.387,5.199,6.055,2.513,0.223,2.882,0.006,73.554
2415.235,8.5,8.427,89.769,37.492,4.414,5.228,6.023,2.487,0.222,2.805,0.01,74.868
2415.388,8.5,8.38,88.217,34.542,4.181,4.887,5.568,2.481,0.222,2.766,0.018,75.607
2415.54,8.5,8.257,87.389,38.883,3.953,4.698,5.284,2.471,0.214,2.711,0.018,75.603
2415.692,8.5,8.288,85.718,40.953,3.842,4.722,5.225,2.458,0.214,2.671,0.015,75.495
2415.845,8.5,8.265,81.898,43.121,3.73,4.823,5.215,2.442,0.223,2.643,0.007,75.408
2415.997,8.5,8.242,79.742,36.158,3.654,5.018,5.294,2.441,0.232,2.667,0.004,76.019
2416.15,8.5,8.346,78.906,32.983,3.761,5.325,5.564,2.452,0.244,2.709,0.002,75.183
2416.302,8.5,8.55,77.921,32.797,5.982,8.663,9.262,2.474,0.24,2.736,0.001,71.897
2416.454,8.5,8.527,75.534,33.338,6.893,9.776,10.596,2.489,0.217,2.738,0.002,70.489
2416.607,8.5,8.527,76.25,37.233,4.664,6.018,6.61,2.488,0.212,2.711,0.002,70.592
2416.759,8.5,8.519,78.309,37.871,4.195,4.924,5.563,2.472,0.221,2.691,0.002,71.42
2416.912,8.5,8.635,80.839,34.996,4.381,4.7,5.467,2.46,0.239,2.675,0.003,74.297
2417.064,8.5,8.604,81.316,38.679,4.421,4.56,5.474,2.453,0.242,2.698,0.004,75.361
2417.216,8.5,8.588,85.255,38.313,4.734,5.071,6.265,2.458,0.252,2.751,0.006,77.042
2417.369,8.5,8.704,87.382,37.546,8.343,9.538,11.941,2.461,0.279,2.836,0.01,79.824
2417.521,8.5,8.735,91.56,36.429,9.147,9.516,11.211,2.455,0.296,2.916,0.01,81.279
2417.674,8.5,8.773,101.588,34.758,8.063,7.849,9.194,2.454,0.323,2.975,0.007,81.389
2417.826,8.5,8.796,104.945,35.142,9.99,9.448,11.153,2.489,0.306,3.014,0.004,81.681
2417.978,8.5,8.881,107.332,34.75,11.769,10.507,12.424,2.537,0.284,3.031,0.003,78.195
2418.131,8.5,8.943,104.945,36.258,12.314,10.995,13.045,2.569,0.282,3.069,0.003,76.204
2418.283,8.5,8.947,106.004,37.146,10.129,9.563,11.408,2.561,0.263,3.078,0.0,76.671
2418.436,8.5,8.796,104.691,34.688,6.705,6.567,7.806,2.545,0.267,3.06,0.0,74.969
2418.588,8.5,8.716,92.731,33.237,13.033,13.739,16.156,2.55,0.237,3.023,0.001,70.565
2418.74,8.5,8.565,82.345,36.281,46.137,58.885,71.685,2.581,0.208,3.042,0.003,66.068
2418.893,8.5,8.496,71.363,36.021,26.619,33.879,42.802,2.603,0.16,3.141,0.001,62.78
2419.045,8.5,8.527,71.863,35.313,9.697,11.245,14.046,2.599,0.141,3.149,0.001,64.263
2419.198,8.5,8.531,75.445,35.713,4.982,5.386,6.623,2.559,0.156,3.075,0.002,68.272
2419.35,8.5,8.473,80.577,37.525,5.481,5.72,6.886,2.518,0.191,2.917,0.005,72.298
2419.502,8.5,8.496,83.435,38.355,7.008,7.681,9.168,2.486,0.214,2.86,0.007,75.811
2419.655,8.5,8.504,85.345,39.463,5.814,6.649,7.856,2.476,0.225,2.867,0.016,76.326
2419.807,8.5,8.646,90.0,40.879,4.996,6.043,7.068,2.48,0.235,2.907,0.03,77.114
2419.96,8.5,8.519,88.814,41.154,4.377,5.451,6.276,2.481,0.239,2.906,0.035,77.407
2420.112,8.5,8.542,87.143,41.192,4.236,5.33,6.044,2.473,0.234,2.834,0.027,77.538
2420.264,8.5,8.496,85.3,38.363,4.135,5.191,5.944,2.461,0.233,2.736,0.011,76.373
2420.417,8.5,8.496,85.658,39.813,3.966,4.879,5.647,2.456,0.232,2.658,0.005,75.714
2420.569,8.5,8.504,83.748,42.287,3.881,4.72,5.507,2.465,0.23,2.648,0.016,75.805
2420.722,8.5,8.473,81.174,41.058,3.857,4.706,5.537,2.464,0.222,2.68,0.03,76.188
2420.874,8.5,8.481,81.331,38.563,3.644,4.572,5.405,2.474,0.218,2.747,0.051,74.796
2421.026,8.5,8.457,80.854,38.18,4.016,5.222,6.209,2.465,0.227,2.809,0.047,73.775
2421.179,8.5,8.527,78.466,40.65,4.952,6.669,8.024,2.473,0.222,2.881,0.036,72.467
2421.331,8.5,8.612,79.623,39.95,6.206,8.454,10.309,2.491,0.215,2.958,0.029,71.738
2421.484,8.5,8.669,79.265,39.34,6.087,7.93,9.7,2.522,0.214,3.008,0.035,72.42
2421.636,8.5,8.727,81.771,36.25,5.127,6.481,7.92,2.528,0.215,2.977,0.034,73.687
2421.788,8.5,8.665,78.824,33.824,5.129,6.332,7.777,2.51,0.218,2.892,0.02,74.921
2421.941,8.5,8.612,81.092,34.513,5.059,6.084,7.495,2.5,0.224,2.824,0.012,75.889
2422.093,8.5,8.554,81.809,26.829,5.036,5.963,7.419,2.503,0.226,2.797,0.016,75.556
2422.246,8.5,8.519,85.838,31.142,4.913,5.783,7.3,2.499,0.226,2.755,0.015,75.659
2422.398,8.5,8.519,86.434,32.273,4.629,5.344,6.805,2.483,0.225,2.703,0.008,75.942
2422.55,8.5,8.604,85.241,33.996,4.76,5.594,7.134,2.468,0.226,2.675,0.001,76.822
2422.703,8.5,8.646,80.697,34.729,4.813,5.815,7.386,2.467,0.23,2.693,0.001,78.054
2422.855,8.5,8.635,76.28,33.375,4.966,6.312,7.974,2.474,0.24,2.749,0.005,78.537
2423.008,8.5,8.612,74.131,35.352,6.109,8.208,10.38,2.485,0.231,2.824,0.009,77.162
2423.16,8.5,8.681,73.303,31.196,5.978,7.997,9.975,2.511,0.219,2.899,0.013,76.964
2423.312,8.5,8.612,72.945,33.8,7.974,10.746,13.231,2.536,0.205,2.936,0.012,76.02
2423.465,8.5,8.619,74.378,33.454,5.854,7.234,8.746,2.547,0.205,2.901,0.01,74.447
2423.617,8.5,8.635,73.773,32.082,4.888,5.702,6.811,2.539,0.207,2.848,0.01,75.6
2423.77,8.5,8.588,74.848,33.458,4.835,5.385,6.379,2.509,0.224,2.768,0.008,75.267
2423.922,8.5,8.669,76.817,34.625,5.207,5.68,6.704,2.5,0.231,2.778,0.01,75.617
2424.074,8.5,8.704,82.309,30.925,5.932,6.523,7.657,2.499,0.23,2.832,0.006,75.72
2424.227,8.5,8.696,90.307,27.813,7.086,7.963,9.253,2.518,0.225,2.926,0.006,74.999
2424.379,8.5,8.727,97.648,28.3,9.568,10.537,12.095,2.533,0.221,2.982,0.003,74.542
2424.532,8.5,8.843,100.93,33.783,11.035,11.818,13.533,2.551,0.225,2.999,0.003,75.472
2424.684,8.5,8.82,99.379,31.579,10.686,11.357,13.018,2.546,0.239,3.019,0.002,77.594
2424.836,8.5,8.785,98.663,29.896,9.883,10.448,12.143,2.532,0.254,3.048,0.011,79.673
2424.989,8.5,8.704,97.768,28.824,8.169,9.028,10.941,2.492,0.284,3.051,0.017,79.825
2425.141,8.5,8.627,96.492,31.425,5.136,5.623,6.81,2.461,0.27,2.975,0.018,78.31
2425.294,8.5,8.403,88.613,33.388,4.886,5.304,6.331,2.437,0.254,2.84,0.011,76.858
2425.446,8.5,8.45,84.076,33.848,4.881,5.419,6.429,2.434,0.243,2.717,0.007,76.296
2425.598,8.5,8.427,84.039,35.662,4.328,4.93,5.771,2.457,0.233,2.674,0.019,76.064
2425.751,8.5,8.419,88.098,36.737,4.19,5.053,5.85,2.47,0.224,2.673,0.021,76.312
2425.903,8.5,8.419,89.277,35.813,4.126,5.272,6.053,2.478,0.208,2.68,0.021,76.061
2426.056,8.5,8.427,85.815,38.533,4.087,5.507,6.283,2.463,0.222,2.65,0.008,76.293
2426.208,8.5,8.484,83.666,39.18,4.195,5.801,6.707,2.456,0.234,2.604,0.003,76.366
2426.36,8.5,8.473,81.092,38.237,4.099,5.622,6.683,2.455,0.241,2.572,0.001,76.595
2426.513,8.5,8.473,83.122,35.996,4.35,5.887,7.298,2.458,0.226,2.581,0.003,76.524
2426.665,8.5,8.519,84.315,35.446,4.585,6.044,7.728,2.457,0.222,2.624,0.003,75.942
2426.818,8.5,8.507,82.845,36.813,4.516,5.676,7.376,2.454,0.216,2.671,0.003,75.831
2426.97,8.5,8.484,79.861,36.629,4.444,5.434,7.127,2.462,0.218,2.729,0.004,75.677
2427.122,8.5,8.496,75.996,36.675,4.472,5.452,7.174,2.479,0.221,2.793,0.007,75.397
2427.275,8.5,8.496,82.442,36.438,5.162,6.418,8.49,2.498,0.232,2.874,0.014,75.787
2427.427,8.5,8.534,86.262,36.667,5.848,7.46,9.887,2.508,0.231,2.933,0.022,75.864
2427.58,8.5,8.542,90.605,38.508,5.441,7.096,9.428,2.504,0.234,2.941,0.027,75.787
2427.732,8.5,8.484,87.859,35.109,4.245,5.357,7.096,2.48,0.235,2.87,0.02,75.986
2427.884,8.5,8.388,86.927,34.021,3.842,4.648,6.115,2.46,0.226,2.765,0.01,75.365
2428.037,8.5,8.427,81.555,34.95,3.776,4.416,5.834,2.453,0.218,2.688,0.004,75.22
2428.189,8.5,8.45,80.481,33.848,3.787,4.385,5.833,2.462,0.225,2.671,0.006,75.327
2428.342,8.5,8.45,78.906,30.767,3.792,4.473,5.98,2.468,0.232,2.686,0.007,75.436
2428.494,8.5,8.461,81.055,29.375,3.757,4.561,6.045,2.463,0.224,2.692,0.006,75.504
2428.646,8.5,8.457,78.891,30.867,3.76,4.736,6.171,2.456,0.211,2.713,0.007,76.092
2428.799,8.5,8.442,84.621,29.941,3.91,5.069,6.53,2.449,0.218,2.74,0.009,76.199
2428.951,8.5,8.461,88.68,29.508,4.338,5.723,7.403,2.457,0.232,2.768,0.011,76.043
2429.104,8.5,8.427,92.515,29.438,4.431,5.79,7.538,2.472,0.238,2.758,0.018,76.12
2429.256,8.5,8.419,88.247,29.813,3.902,4.882,6.304,2.474,0.233,2.719,0.018,75.352
2429.408,8.5,8.403,83.831,30.535,3.871,4.749,6.078,2.468,0.228,2.686,0.02,75.044
2429.561,8.5,8.403,85.143,29.375,3.822,4.675,5.927,2.449,0.233,2.654,0.012,75.363
2429.713,8.5,8.519,83.323,29.567,3.963,4.946,6.197,2.443,0.226,2.644,0.008,74.867
2429.866,8.5,8.504,84.8,25.1,3.986,5.124,6.344,2.437,0.218,2.643,0.004,75.363
2430.018,8.5,8.496,78.712,26.227,4.399,5.787,7.101,2.443,0.217,2.67,0.005,75.529
2430.17,8.5,8.434,75.131,22.425,3.857,4.835,5.861,2.451,0.232,2.697,0.007,75.092
2430.323,8.5,8.427,72.818,26.375,4.126,4.95,5.933,2.454,0.238,2.71,0.007,75.443
2430.475,8.5,8.427,75.885,22.934,4.108,4.749,5.665,2.461,0.245,2.725,0.014,75.078
2430.628,8.5,8.442,81.972,27.029,4.079,4.671,5.575,2.463,0.243,2.732,0.016,75.341
2430.78,8.5,8.465,87.583,25.962,4.232,4.867,5.871,2.471,0.248,2.745,0.016,76.849
2430.932,8.5,8.519,94.074,24.583,4.804,5.659,6.902,2.475,0.262,2.767,0.006,77.894
2431.085,8.5,8.554,94.91,27.582,6.76,8.267,10.138,2.478,0.27,2.834,0.004,78.338
2431.237,8.5,8.704,92.284,29.808,9.087,10.249,12.213,2.484,0.265,2.925,0.012,78.379
2431.39,8.5,8.673,89.292,33.754,6.219,6.203,7.228,2.478,0.244,2.968,0.016,77.74
2431.542,8.5,8.457,95.94,36.388,4.62,4.459,5.181,2.483,0.238,2.963,0.022,78.653
2431.694,8.5,8.38,106.444,35.133,5.801,5.647,6.569,2.461,0.256,2.947,0.011,80.03
2431.847,8.5,8.635,110.145,33.404,12.469,13.175,15.488,2.448,0.273,3.0,0.007,80.636
2431.999,8.5,8.689,107.795,27.183,11.853,13.303,15.69,2.429,0.288,3.046,0.001,80.086
2432.152,8.5,8.642,100.088,34.779,6.471,7.23,8.347,2.434,0.243,3.017,0.002,78.538
2432.304,8.5,8.473,93.761,31.773,5.533,6.221,7.013,2.449,0.223,2.924,0.006,75.806
2432.456,8.5,8.473,89.941,31.625,5.814,6.729,7.477,2.475,0.211,2.829,0.016,74.983
2432.609,8.5,8.588,90.247,25.404,5.639,6.667,7.273,2.479,0.23,2.76,0.016,74.144
2432.761,8.5,8.743,86.904,27.492,4.706,5.569,6.034,2.474,0.243,2.721,0.015,74.155
2432.914,8.5,8.627,84.905,27.996,4.524,5.375,5.821,2.465,0.238,2.701,0.009,74.546
2433.066,8.5,8.612,78.459,25.925,4.535,5.495,5.902,2.477,0.238,2.724,0.017,74.46
2433.218,8.5,8.619,82.04,23.867,4.646,5.624,6.004,2.486,0.221,2.738,0.021,74.814
2433.371,8.5,8.519,86.785,25.18,4.853,5.875,6.349,2.477,0.213,2.75,0.017,74.596
2433.523,8.5,8.519,89.232,23.596,5.45,6.485,7.171,2.469,0.211,2.759,0.007,75.233
2433.676,8.5,8.565,98.066,23.992,4.974,5.714,6.382,2.479,0.221,2.781,0.002,74.672
2433.828,8.5,8.542,100.334,23.8,5.895,6.666,7.547,2.517,0.219,2.825,0.005,74.089
2433.98,8.5,8.719,111.413,21.602,11.152,12.072,13.858,2.554,0.217,2.894,0.006,75.125
2434.133,8.5,8.758,117.382,20.542,11.396,11.561,13.276,2.582,0.239,3.001,0.004,76.482
2434.285,8.5,8.82,126.216,18.033,9.286,9.208,10.639,2.588,0.255,3.167,0.001,77.599
2434.438,8.5,8.82,130.357,16.52,9.076,8.806,10.216,2.586,0.269,3.321,-0.002,79.989
2434.59,8.5,8.82,129.551,16.479,8.676,8.19,9.499,2.582,0.255,3.395,-0.003,79.719
2434.742,8.5,8.835,129.312,12.95,9.098,8.56,9.928,2.577,0.257,3.399,-0.005,79.333
2434.895,8.5,8.82,127.282,13.596,9.582,9.178,10.616,2.577,0.25,3.386,-0.005,78.838
2435.047,8.5,8.827,125.582,12.154,9.601,9.286,10.658,2.577,0.263,3.409,-0.006,78.13
2435.2,8.5,8.82,124.858,5.129,9.424,9.159,10.413,2.574,0.261,3.457,-0.006,78.338
2435.352,8.5,8.812,123.306,8.529,8.815,8.716,9.817,2.571,0.28,3.503,-0.007,78.869
2435.504,8.5,8.789,124.858,9.542,8.449,8.45,9.486,2.575,0.283,3.518,-0.007,79.377
2435.657,8.5,8.854,125.977,9.367,8.167,8.077,9.016,2.576,0.285,3.53,-0.008,80.103
2435.809,8.5,8.877,128.126,4.779,7.896,7.84,8.697,2.581,0.284,3.521,-0.008,80.538
2435.962,8.5,8.935,128.842,4.196,7.651,7.752,8.561,2.577,0.286,3.547,-0.009,80.699
2436.114,8.5,8.881,132.744,0.191,7.648,7.813,8.596,2.584,0.276,3.547,-0.009,80.145
2436.266,8.5,8.831,135.408,0.042,7.736,7.863,8.584,2.586,0.275,3.574,-0.003,79.878
2436.419,8.5,8.82,137.914,-2.813,8.419,8.571,9.305,2.589,0.262,3.576,0.0,79.744
2436.571,8.5,8.827,137.914,-7.108,7.985,7.796,8.385,2.594,0.262,3.544,0.001,79.501
2436.724,8.5,8.835,143.174,-8.426,8.094,7.729,8.273,2.6,0.268,3.51,-0.003,79.62
2436.876,8.5,8.831,144.249,-4.617,8.392,7.985,8.547,2.597,0.291,3.501,-0.005,79.747
2437.028,8.5,8.827,145.442,3.421,8.528,8.094,8.665,2.59,0.284,3.504,-0.005,79.874
2437.181,8.5,8.789,147.189,15.067,7.842,7.518,8.06,2.587,0.283,3.466,-0.004,80.168
2437.333,8.5,8.796,148.86,18.797,7.737,7.465,8.001,2.588,0.277,3.417,-0.004,80.829
2437.486,8.5,8.785,148.128,19.579,7.663,7.412,7.96,2.586,0.282,3.384,-0.003,81.367
2437.638,8.5,8.796,150.038,18.65,7.485,7.266,7.806,2.583,0.283,3.366,-0.003,81.615
2437.79,8.5,8.796,152.783,19.575,7.224,7.172,7.745,2.583,0.313,3.347,-0.002,81.654
2437.943,8.5,8.812,155.186,19.785,7.187,7.245,7.852,2.577,0.315,3.359,-0.004,81.469
2438.095,8.5,8.796,147.725,21.1,7.493,7.596,8.245,2.569,0.307,3.401,-0.007,81.432
2438.248,8.5,8.75,138.773,20.55,7.593,7.705,8.369,2.566,0.279,3.427,-0.009,81.331
2438.4,8.5,8.75,136.265,19.246,7.126,7.271,7.917,2.567,0.282,3.435,-0.009,81.306
2438.552,8.5,8.758,143.607,16.996,7.255,7.447,8.13,2.57,0.276,3.423,-0.007,81.352
2438.705,8.5,8.739,146.471,14.183,7.287,7.474,8.205,2.572,0.28,3.411,-0.004,81.218
2438.857,8.5,8.75,145.121,11.383,7.427,7.557,8.311,2.582,0.281,3.377,-0.002,81.102
2439.01,8.5,8.743,139.63,15.829,7.417,7.54,8.292,2.581,0.283,3.373,-0.004,80.951
2439.162,8.5,8.773,138.555,26.321,7.409,7.437,8.194,2.575,0.286,3.395,-0.007,80.964
2439.314,8.5,8.773,137.996,27.146,7.481,7.456,8.22,2.574,0.283,3.42,-0.008,81.123
2439.467,8.5,8.785,135.37,26.742,7.572,7.553,8.321,2.58,0.279,3.433,-0.005,81.242
2439.619,8.5,8.796,134.535,25.945,7.39,7.362,8.123,2.588,0.283,3.427,-0.003,81.256
2439.772,8.5,8.82,137.668,22.879,7.278,7.246,7.996,2.584,0.294,3.437,-0.003,81.486
2439.924,8.5,8.912,141.607,22.904,7.398,7.356,8.132,2.581,0.306,3.428,-0.004,81.601
2440.076,8.5,8.82,144.95,21.254,7.456,7.369,8.137,2.578,0.28,3.412,-0.006,81.399
2440.229,8.5,8.827,146.83,18.308,7.414,7.332,8.1,2.588,0.269,3.351,-0.006,81.712
2440.381,8.5,8.82,147.36,15.358,7.321,7.295,8.061,2.593,0.263,3.32,-0.006,81.541
2440.534,8.5,8.843,152.374,18.316,7.186,7.219,7.963,2.599,0.276,3.298,-0.004,81.51
2440.686,8.5,8.835,147.36,19.188,7.1,7.137,7.867,2.595,0.294,3.319,-0.003,81.728
2440.838,8.5,8.843,148.367,17.733,7.101,7.152,7.864,2.593,0.306,3.319,-0.002,81.842
2440.991,8.5,8.796,146.815,16.304,7.079,7.134,7.844,2.587,0.303,3.328,-0.002,81.907
2441.143,8.5,8.796,154.216,14.95,6.978,7.058,7.75,2.587,0.302,3.316,-0.003,82.02
2441.296,8.5,8.781,154.35,19.473,6.936,7.059,7.738,2.588,0.307,3.313,-0.004,82.031
2441.448,8.5,8.773,152.463,18.712,7.011,7.186,7.865,2.588,0.313,3.32,-0.005,81.802
2441.6,8.5,8.773,147.449,17.742,7.072,7.325,8.009,2.591,0.305,3.309,-0.004,81.527
2441.753,8.5,8.808,145.181,16.957,7.063,7.371,8.027,2.594,0.299,3.286,-0.002,81.215
2441.905,8.5,8.804,147.427,14.454,7.099,7.412,8.052,2.593,0.3,3.274,-0.002,81.058
2442.058,8.5,8.804,149.098,8.479,7.105,7.444,8.067,2.583,0.293,3.291,-0.004,81.011
2442.21,8.5,8.82,152.239,4.691,6.875,7.331,7.921,2.579,0.293,3.303,-0.005,80.874
2442.362,8.5,8.904,149.016,16.2,6.757,7.22,7.784,2.579,0.287,3.299,-0.006,80.959
2442.515,8.5,8.912,144.838,15.637,6.707,7.093,7.644,2.578,0.292,3.297,-0.006,81.489
2442.667,8.5,8.935,142.376,14.067,6.728,7.135,7.678,2.577,0.293,3.285,-0.008,81.405
2442.82,8.5,8.85,149.18,16.965,6.746,7.189,7.739,2.569,0.302,3.305,-0.01,81.206
2442.972,8.5,8.858,150.016,16.692,7.181,7.61,8.186,2.563,0.289,3.36,-0.01,81.305
2443.124,8.5,8.82,150.463,16.237,7.152,7.593,8.158,2.552,0.284,3.47,-0.01,81.275
2443.277,8.5,8.75,146.404,14.324,7.074,7.521,8.072,2.553,0.29,3.537,-0.01,80.943
2443.429,8.5,8.773,141.152,14.221,7.268,7.714,8.286,2.564,0.292,3.543,-0.009,80.774
2443.582,8.5,8.812,130.595,12.246,7.642,8.135,8.738,2.581,0.28,3.502,-0.008,79.796
2443.734,8.5,8.82,124.35,15.348,8.327,8.857,9.526,2.593,0.269,3.474,-0.008,78.513
2443.886,8.5,8.82,124.47,15.95,8.375,8.84,9.529,2.595,0.261,3.471,-0.008,77.972
2444.039,8.5,8.82,132.826,15.933,8.018,8.355,9.035,2.589,0.278,3.483,-0.009,78.175
2444.191,8.5,8.843,132.938,13.641,7.748,7.971,8.664,2.579,0.272,3.503,-0.009,78.812
2444.344,8.5,8.866,134.251,14.246,7.771,7.892,8.599,2.584,0.283,3.466,-0.007,79.337
2444.496,8.5,8.912,128.64,13.367,7.971,7.97,8.707,2.593,0.257,3.416,-0.004,79.362
2444.648,8.5,9.005,124.388,10.954,8.688,8.424,9.209,2.601,0.247,3.353,-0.004,79.259
2444.801,8.5,9.089,119.881,10.836,9.278,8.855,9.679,2.602,0.248,3.315,-0.004,77.507
2444.953,8.5,9.097,119.046,13.792,10.737,10.191,11.112,2.603,0.252,3.278,-0.004,76.658
2445.106,8.5,9.155,120.956,17.246,10.963,10.189,11.096,2.602,0.252,3.264,-0.004,75.048
2445.258,8.5,9.128,120.509,13.55,13.308,12.26,13.35,2.596,0.246,3.26,-0.003,72.898
2445.41,8.5,9.082,119.195,13.148,15.449,13.896,15.185,2.59,0.251,3.271,-0.003,72.497
2445.563,8.5,9.028,118.24,15.667,11.256,10.059,10.989,2.596,0.283,3.234,-0.002,74.193
2445.715,8.5,9.02,122.478,14.825,8.582,7.745,8.467,2.597,0.289,3.244,-0.001,76.888
2445.868,8.5,8.997,126.506,16.547,8.449,7.586,8.283,2.604,0.288,3.257,0.0,79.014
2446.02,8.5,8.997,135.34,16.333,8.662,7.736,8.405,2.604,0.283,3.311,0.0,79.962
2446.172,8.5,8.981,136.295,14.292,9.013,8.128,8.808,2.603,0.286,3.36,-0.002,79.39
2446.325,8.5,8.97,135.736,13.733,9.114,8.35,9.015,2.6,0.287,3.401,-0.003,78.47
2446.477,8.5,8.935,126.544,13.012,9.164,8.552,9.179,2.596,0.281,3.441,-0.005,78.205
2446.63,8.5,8.935,125.469,15.05,9.299,8.752,9.347,2.601,0.275,3.433,-0.004,78.122
2446.782,8.5,8.947,125.223,18.487,9.331,8.855,9.418,2.598,0.269,3.434,-0.003,78.146
2446.934,8.5,8.966,126.529,20.896,9.286,8.82,9.41,2.597,0.26,3.411,-0.003,78.195
2447.087,8.5,8.989,125.216,17.945,9.289,8.784,9.4,2.597,0.267,3.395,-0.003,78.113
2447.239,8.5,9.005,126.768,19.617,9.097,8.563,9.19,2.603,0.283,3.373,-0.002,78.628
2447.392,8.5,9.005,130.118,17.804,8.875,8.316,8.929,2.602,0.303,3.359,-0.004,78.911
2447.544,8.5,9.012,133.938,18.98,8.844,8.277,8.904,2.599,0.299,3.343,-0.005,79.362
2447.696,8.5,8.974,134.982,16.192,8.624,8.119,8.741,2.599,0.294,3.301,-0.004,79.938
2447.849,8.5,8.958,135.221,14.85,8.429,7.959,8.585,2.596,0.295,3.307,-0.004,79.785
2448.001,8.5,8.958,125.671,13.188,8.249,7.822,8.434,2.585,0.285,3.375,-0.006,79.944
2448.154,8.5,8.958,126.678,13.808,8.219,7.841,8.445,2.582,0.295,3.432,-0.005,79.991
2448.306,8.5,8.974,125.723,14.358,8.355,7.938,8.555,2.59,0.285,3.434,-0.003,79.587
2448.458,8.5,9.012,134.676,13.163,8.396,8.004,8.62,2.604,0.29,3.382,0.0,79.805
2448.611,8.5,9.016,133.46,13.473,8.532,8.146,8.82,2.598,0.288,3.385,-0.001,79.714
2448.763,8.5,9.028,131.722,13.458,8.792,8.391,9.096,2.587,0.293,3.411,-0.004,79.501
2448.916,8.5,9.035,129.573,13.479,8.966,8.481,9.209,2.583,0.316,3.431,-0.006,79.633
2449.068,8.5,9.051,129.334,17.328,8.902,8.379,9.095,2.589,0.3,3.416,-0.005,79.475
2449.22,8.5,9.051,137.28,12.438,8.898,8.315,9.029,2.595,0.3,3.397,-0.004,79.548
2449.373,8.5,9.043,141.219,13.404,8.833,8.341,9.052,2.593,0.301,3.4,-0.004,79.754
2449.525,8.5,9.028,146.352,10.547,8.812,8.324,9.022,2.588,0.297,3.425,-0.005,79.945
2449.678,8.5,9.039,145.516,10.6,8.759,8.211,8.894,2.584,0.293,3.454,-0.006,80.254
2449.83,8.5,9.035,144.801,10.425,8.537,8.284,8.979,2.584,0.283,3.471,-0.006,80.481
2449.982,8.5,9.016,144.592,10.3,8.515,8.321,9.011,2.591,0.289,3.455,-0.005,80.586
2450.135,8.5,9.005,151.158,11.129,8.499,8.307,9.01,2.6,0.297,3.423,-0.003,80.649
2450.287,8.5,9.005,157.962,8.508,8.455,8.212,8.918,2.597,0.311,3.419,-0.004,80.625
2450.44,8.5,9.005,162.215,8.797,8.474,8.271,9.01,2.587,0.322,3.442,-0.007,80.707
2450.592,8.5,8.981,157.201,12.262,8.323,8.164,8.895,2.576,0.296,3.468,-0.009,80.755
2450.744,8.5,8.958,156.947,11.433,8.217,8.032,8.757,2.578,0.29,3.47,-0.008,80.713
2450.897,8.5,8.935,150.754,10.809,8.154,8.032,8.752,2.578,0.287,3.493,-0.009,80.575
2451.049,8.5,8.92,149.918,10.421,8.262,8.177,8.899,2.585,0.298,3.507,-0.007,80.302
2451.202,8.5,8.889,149.576,12.917,8.681,8.577,9.305,2.588,0.295,3.523,-0.006,80.139
2451.354,8.5,8.889,158.79,10.508,8.624,8.474,9.176,2.586,0.285,3.527,-0.006,80.395
