wellName,datasetName,DEPT,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TVD
Cheal-A11,Clean,1453.286,8.5,8.921,2.394,100.363,117.72,0.295,3.172,5.5,5.309000015,4.881999969,-9999,1307.875
Cheal-A11,Clean,1453.439,8.5,8.819,2.403,100.939,117.065,0.304,3.182,5.276000023,5.096000195,4.71600008,-9999,1308
Cheal-A11,Clean,1453.591,8.5,9.019,2.414,101.205,117.946,0.302,3.188,5.261000156,5.059999943,4.675000191,-9999,1308.126
Cheal-A11,Clean,1453.744,8.5,8.905,2.42,100.85,116.477,0.315,3.219,5.335999966,5.117000103,4.732999802,-9999,1308.255
Cheal-A11,Clean,1453.896,8.5,8.937,2.418,100.897,114.416,0.305,3.261,5.337999821,5.100999832,4.745999813,-9999,1308.383
Cheal-A11,Clean,1454.048,8.5,8.925,2.418,101.128,111.734,0.323,3.29,5.202000141,4.959000111,4.585999966,-9999,1308.51
Cheal-A11,Clean,1454.201,8.5,8.796,2.413,101.834,109.9,0.324,3.293,5.171000004,4.933000088,4.561999798,-9999,1308.639
Cheal-A11,Clean,1454.353,8.5,8.866,2.412,101.933,112.507,0.342,3.294,5.272999763,5.013000011,4.602000237,-9999,1308.766
Cheal-A11,Clean,1454.506,8.5,8.725,2.414,101.749,115.155,0.35,3.298,5.251999855,5.000999928,4.580999851,-9999,1308.895
Cheal-A11,Clean,1454.658,8.5,8.843,2.422,101.171,114.963,0.357,3.308,5.241000175,4.986000061,4.539999962,-9999,1309.02
Cheal-A11,Clean,1454.81,8.5,8.772,2.428,101.32,112.607,0.357,3.315,5.34499979,5.085999966,4.605000019,-9999,1309.144
Cheal-A11,Clean,1454.963,8.5,8.874,2.428,101.043,108.166,0.347,3.299,5.315999985,5.063000202,4.602000237,-9999,1309.27
Cheal-A11,Clean,1455.115,8.5,8.878,2.417,101.065,111.02,0.337,3.259,5.380000114,5.131000042,4.647999763,-9999,1309.397
Cheal-A11,Clean,1455.268,8.5,8.811,2.401,101.503,113.4,0.335,3.205,5.309000015,5.06099987,4.572000027,-9999,1309.525
Cheal-A11,Clean,1455.42,8.5,8.827,2.387,101.665,118.801,0.343,3.161,5.089000225,4.847000122,4.407000065,-9999,1309.653
Cheal-A11,Clean,1455.572,8.5,9.007,2.394,102.48,121.111,0.342,3.153,5.171000004,4.921999931,4.44299984,-9999,1309.779
Cheal-A11,Clean,1455.725,8.5,8.898,2.4,102.438,121.1,0.329,3.166,5.271999836,5.03399992,4.543000221,-9999,1309.905
Cheal-A11,Clean,1455.877,8.5,8.913,2.407,101.858,120.287,0.318,3.198,5.190999985,4.980000019,4.53000021,-9999,1310.029
Cheal-A11,Clean,1456.03,8.5,8.913,2.398,101.756,122.718,0.307,3.218,5.104000092,4.896999836,4.449999809,-9999,1310.155
Cheal-A11,Clean,1456.182,8.5,8.992,2.402,101.861,122.077,0.331,3.227,5.074999809,4.881000042,4.410999775,-9999,1310.283
Cheal-A11,Clean,1456.334,8.5,8.937,2.401,102.072,123.153,0.335,3.22,4.93599987,4.761000156,4.321000099,-9999,1310.411
Cheal-A11,Clean,1456.487,8.5,8.827,2.411,102.6,118.947,0.363,3.194,4.977000237,4.80700016,4.362999916,-9999,1310.539
Cheal-A11,Clean,1456.639,8.5,8.984,2.402,102.788,120.393,0.361,3.162,4.959000111,4.796999931,4.342999935,-9999,1310.664
Cheal-A11,Clean,1456.792,8.5,8.796,2.399,102.692,116.336,0.364,3.142,4.925000191,4.771999836,4.322999954,-9999,1310.789
Cheal-A11,Clean,1456.944,8.5,8.843,2.4,103.157,115.484,0.365,3.15,4.993999958,4.856999874,4.389999866,-9999,1310.914
Cheal-A11,Clean,1457.096,8.5,9.086,2.403,103.043,114.623,0.357,3.157,4.941999912,4.81099987,4.323999882,-9999,1311.041
Cheal-A11,Clean,1457.249,8.5,8.819,2.402,102.821,115.079,0.346,3.182,4.868999958,4.752999783,4.260000229,-9999,1311.169
Cheal-A11,Clean,1457.401,8.5,8.874,2.395,102.923,116.026,0.317,3.203,4.772999763,4.65899992,4.217999935,-9999,1311.297
Cheal-A11,Clean,1457.554,8.5,8.913,2.403,103.294,117.282,0.311,3.236,4.93200016,4.81799984,4.335000038,-9999,1311.424
Cheal-A11,Clean,1457.706,8.5,8.921,2.409,103.002,114.14,0.322,3.233,4.945000172,4.824999809,4.335000038,-9999,1311.549
Cheal-A11,Clean,1457.858,8.5,8.784,2.413,103.49,120.353,0.337,3.207,5.045000076,4.927000046,4.412000179,-9999,1311.674
Cheal-A11,Clean,1458.011,8.5,8.631,2.417,102.499,116.871,0.34,3.168,5.166999817,5.039000034,4.489999771,-9999,1311.799
Cheal-A11,Clean,1458.163,8.5,8.756,2.418,100.657,123.944,0.328,3.135,5.21600008,5.063000202,4.513000011,-9999,1311.927
Cheal-A11,Clean,1458.316,8.5,8.6,2.418,99.213,118.148,0.314,3.118,5.315999985,5.130000114,4.596000195,-9999,1312.055
Cheal-A11,Clean,1458.468,8.5,8.513,2.424,98.339,120.267,0.317,3.136,5.538000107,5.31400013,4.808000088,-9999,1312.183
Cheal-A11,Clean,1458.62,8.5,8.851,2.434,97.908,115.749,0.304,3.161,5.770999908,5.513999939,5.011000156,-9999,1312.311
Cheal-A11,Clean,1458.773,8.5,8.772,2.45,96.791,117.579,0.294,3.168,6.063000202,5.775000095,5.204999924,-9999,1312.439
Cheal-A11,Clean,1458.925,8.5,8.796,2.471,91.288,114.723,0.262,3.165,6.124000072,5.821000099,5.249000072,-9999,1312.567
Cheal-A11,Clean,1459.078,8.5,8.78,2.511,86.003,108.158,0.25,3.187,6.508999825,6.171999931,5.477000237,-9999,1312.694
Cheal-A11,Clean,1459.23,8.5,8.788,2.559,81.992,99.934,0.231,3.233,8.949999809,8.43900013,7.223999977,-9999,1312.819
Cheal-A11,Clean,1459.382,8.5,8.843,2.576,78.191,102.548,0.211,3.24,9.583999634,9.045000076,7.777999878,-9999,1312.943
Cheal-A11,Clean,1459.535,8.5,8.831,2.555,76.429,106.155,0.204,3.183,9.114999771,8.569000244,7.413000107,-9999,1313.069
Cheal-A11,Clean,1459.687,8.5,8.796,2.51,82.342,106.646,0.209,3.075,6.744999886,6.359000206,5.710999966,-9999,1313.197
Cheal-A11,Clean,1459.84,8.5,8.772,2.474,88.271,103.279,0.237,2.985,6.188000202,5.829999924,5.352000237,-9999,1313.326
Cheal-A11,Clean,1459.992,8.5,8.784,2.456,92.634,104.053,0.251,2.968,6.324999809,5.96600008,5.552999973,-9999,1313.453
Cheal-A11,Clean,1460.144,8.5,8.89,2.453,92.64,101.825,0.263,3.056,6.440999985,6.09100008,5.669000149,-9999,1313.578
Cheal-A11,Clean,1460.297,8.5,8.921,2.453,92.169,105.143,0.265,3.159,6.576000214,6.223999977,5.757999897,-9999,1313.703
Cheal-A11,Clean,1460.449,8.5,8.913,2.453,92.603,109.706,0.277,3.204,6.81099987,6.481999874,5.888999939,-9999,1313.828
Cheal-A11,Clean,1460.602,8.5,8.913,2.447,93.381,115.722,0.28,3.173,6.486999989,6.25,5.735000134,-9999,1313.956
Cheal-A11,Clean,1460.754,8.5,8.902,2.447,95.417,111.871,0.286,3.122,5.855999947,5.681000233,5.271999836,-9999,1314.083
Cheal-A11,Clean,1460.906,8.5,8.89,2.452,96.936,108.69,0.282,3.091,5.565000057,5.414000034,5.06099987,-9999,1314.211
Cheal-A11,Clean,1461.059,8.5,8.882,2.455,97.245,108.412,0.268,3.069,5.619999886,5.464000225,5.113999844,-9999,1314.338
Cheal-A11,Clean,1461.211,8.5,8.854,2.451,97.416,111.52,0.267,3.064,5.717999935,5.579999924,5.190000057,-9999,1314.463
Cheal-A11,Clean,1461.364,8.5,8.804,2.45,96.579,110.774,0.279,3.085,5.630000114,5.492000103,5.092999935,-9999,1314.589
Cheal-A11,Clean,1461.516,8.5,8.858,2.453,96.236,107.186,0.298,3.118,5.586999893,5.461999893,5.03000021,-9999,1314.713
Cheal-A11,Clean,1461.668,8.5,8.902,2.446,95.895,107.472,0.317,3.14,5.34499979,5.245999813,4.843999863,-9999,1314.841
Cheal-A11,Clean,1461.821,8.5,8.953,2.445,96.364,110.586,0.317,3.15,5.445000172,5.355999947,4.960999966,-9999,1314.97
Cheal-A11,Clean,1461.973,8.5,8.96,2.447,96.687,115.52,0.332,3.138,5.422999859,5.322999954,4.951000214,-9999,1315.097
Cheal-A11,Clean,1462.126,8.5,8.913,2.457,96.208,116.951,0.314,3.117,5.334000111,5.235000134,4.879000187,-9999,1315.226
Cheal-A11,Clean,1462.278,8.5,8.804,2.444,96.828,114.014,0.313,3.083,5.407999992,5.303999901,4.929999828,-9999,1315.354
Cheal-A11,Clean,1462.43,8.5,8.796,2.434,97.278,113.066,0.276,3.055,5.300000191,5.197000027,4.840000153,-9999,1315.481
Cheal-A11,Clean,1462.583,8.5,8.717,2.432,97.29,115.396,0.294,3.061,5.373000145,5.269000053,4.866000175,-9999,1315.608
Cheal-A11,Clean,1462.735,8.5,8.772,2.439,97.569,116.295,0.276,3.084,5.426000118,5.311999798,4.93200016,-9999,1315.733
Cheal-A11,Clean,1462.888,8.5,8.76,2.439,98.494,116.543,0.291,3.135,5.381999969,5.269000053,4.894999981,-9999,1315.858
Cheal-A11,Clean,1463.04,8.5,8.796,2.436,98.703,116.451,0.288,3.174,5.441999912,5.324999809,4.949999809,-9999,1315.984
Cheal-A11,Clean,1463.192,8.5,8.819,2.435,99.322,117.636,0.313,3.198,5.392000198,5.265999794,4.93900013,-9999,1316.111
Cheal-A11,Clean,1463.345,8.5,8.854,2.445,99.185,119.832,0.321,3.181,5.203999996,5.089000225,4.808000088,-9999,1316.24
Cheal-A11,Clean,1463.497,8.5,8.874,2.451,99.071,118.349,0.332,3.178,5.278999805,5.173999786,4.923999786,-9999,1316.367
Cheal-A11,Clean,1463.65,8.5,8.851,2.458,99.02,120.075,0.31,3.186,5.261000156,5.162000179,4.93900013,-9999,1316.493
Cheal-A11,Clean,1463.802,8.5,8.819,2.455,98.716,119.388,0.29,3.242,5.242000103,5.136000156,4.881999969,-9999,1316.618
Cheal-A11,Clean,1463.954,8.5,8.725,2.468,95.403,115.746,0.276,3.283,5.15199995,5.05700016,4.809999943,-9999,1316.742
Cheal-A11,Clean,1464.107,8.5,8.772,2.479,94.96,112.457,0.278,3.296,5.735000134,5.635000229,5.328999996,-9999,1316.87
Cheal-A11,Clean,1464.259,8.5,8.866,2.48,95.114,112.435,0.284,3.296,7.239999771,7.087999821,6.522999763,-9999,1316.998
Cheal-A11,Clean,1464.412,8.5,8.851,2.463,95.952,113.995,0.294,3.261,5.539000034,5.434999943,5.183000088,-9999,1317.126
Cheal-A11,Clean,1464.564,8.5,8.866,2.445,99.144,113.578,0.308,3.223,5.236999989,5.116000175,4.920000076,-9999,1317.252
Cheal-A11,Clean,1464.716,8.5,8.831,2.443,99.262,108.832,0.303,3.191,5.379000187,5.262000084,5.072999954,-9999,1317.377
Cheal-A11,Clean,1464.869,8.5,8.827,2.448,99.88,113.262,0.307,3.193,5.376999855,5.264999866,5.071000099,-9999,1317.503
Cheal-A11,Clean,1465.021,8.5,8.733,2.452,100.289,117.485,0.279,3.207,5.440999985,5.331999779,5.111999989,-9999,1317.628
Cheal-A11,Clean,1465.174,8.5,9.266,2.453,101.077,125.751,0.28,3.198,5.223999977,5.125,4.894000053,-9999,1317.756
Cheal-A11,Clean,1465.326,8.5,8.898,2.447,101.864,119.27,0.287,3.169,5.340000153,5.244999886,4.980000019,-9999,1317.884
Cheal-A11,Clean,1465.478,8.5,8.882,2.443,100.94,119.245,0.297,3.159,5.532999992,5.428999901,5.172999859,-9999,1318.012
Cheal-A11,Clean,1465.631,8.5,8.89,2.438,100.209,119.085,0.28,3.167,5.418000221,5.339000225,5.046999931,-9999,1318.14
Cheal-A11,Clean,1465.783,8.5,8.921,2.431,100.053,120.177,0.295,3.214,5.068999767,4.968999863,4.670000076,-9999,1318.268
Cheal-A11,Clean,1465.936,8.5,8.921,2.423,100.061,118.546,0.318,3.237,4.977000237,4.868999958,4.566999912,-9999,1318.396
Cheal-A11,Clean,1466.088,8.5,8.925,2.417,100.076,120.672,0.32,3.232,5.010000229,4.883999825,4.56099987,-9999,1318.522
Cheal-A11,Clean,1466.24,8.5,8.913,2.417,100.337,123.796,0.319,3.219,4.97300005,4.856999874,4.526000023,-9999,1318.647
Cheal-A11,Clean,1466.393,8.5,8.945,2.419,100.477,123.897,0.318,3.228,5.007999897,4.869999886,4.514999866,-9999,1318.772
Cheal-A11,Clean,1466.545,8.5,8.992,2.424,100.288,119.079,0.315,3.234,4.993000031,4.84499979,4.458000183,-9999,1318.898
Cheal-A11,Clean,1466.698,8.5,8.866,2.429,100.017,114.261,0.328,3.198,4.919000149,4.769000053,4.40199995,-9999,1319.026
Cheal-A11,Clean,1466.85,8.5,9.015,2.42,100.379,114.45,0.317,3.181,5.19299984,5.005000114,4.59499979,-9999,1319.154
Cheal-A11,Clean,1467.002,8.5,8.905,2.424,99.694,117.565,0.306,3.208,5.097000122,4.894999981,4.468999863,-9999,1319.282
Cheal-A11,Clean,1467.155,8.5,8.866,2.427,99.33,121.708,0.295,3.268,5.06799984,4.847000122,4.445000172,-9999,1319.407
Cheal-A11,Clean,1467.307,8.5,8.866,2.442,99.5,122.845,0.3,3.295,5.507999897,5.243999958,4.77699995,-9999,1319.532
Cheal-A11,Clean,1467.46,8.5,8.819,2.446,100.492,123.747,0.314,3.28,5.44299984,5.168000221,4.710999966,-9999,1319.657
Cheal-A11,Clean,1467.612,8.5,8.788,2.452,100.152,119.4,0.311,3.244,5.348999977,5.061999798,4.606999874,-9999,1319.784
Cheal-A11,Clean,1467.764,8.5,8.831,2.455,98.665,122.557,0.303,3.204,5.53000021,5.206999779,4.717999935,-9999,1319.912
Cheal-A11,Clean,1467.917,8.5,8.882,2.452,97.831,118.62,0.286,3.169,6.039999962,5.673999786,5.092000008,-9999,1320.04
Cheal-A11,Clean,1468.069,8.5,8.741,2.443,96.608,116.099,0.292,3.146,5.651000023,5.297999859,4.761000156,-9999,1320.168
Cheal-A11,Clean,1468.222,8.5,8.749,2.441,96.14,107.959,0.28,3.141,5.521999836,5.151000023,4.599999905,-9999,1320.297
Cheal-A11,Clean,1468.374,8.5,8.702,2.446,96.568,108.602,0.275,3.148,5.65899992,5.276000023,4.677000046,-9999,1320.424
Cheal-A11,Clean,1468.526,8.5,8.827,2.447,96.233,108.987,0.288,3.159,5.725999832,5.323999882,4.737999916,-9999,1320.551
Cheal-A11,Clean,1468.679,8.5,8.819,2.44,95.62,112.756,0.305,3.17,5.484000206,5.090000153,4.559999943,-9999,1320.677
Cheal-A11,Clean,1468.831,8.5,8.804,2.427,95.206,109.263,0.303,3.179,5.355000019,4.961999893,4.467999935,-9999,1320.801
Cheal-A11,Clean,1468.984,8.5,8.67,2.425,96.45,113.404,0.288,3.18,5.906000137,5.288000107,4.818999767,-9999,1320.927
Cheal-A11,Clean,1469.136,8.5,8.702,2.432,96.879,113.425,0.295,3.156,4.272999763,3.960999966,3.585000038,-9999,1321.054
Cheal-A11,Clean,1469.288,8.5,8.866,2.443,97.625,114.068,0.3,3.12,5.519999981,5.089000225,4.619999886,-9999,1321.182
Cheal-A11,Clean,1469.441,8.5,8.89,2.455,98.175,109.352,0.312,3.084,5.571000099,5.136000156,4.669000149,-9999,1321.31
Cheal-A11,Clean,1469.593,8.5,8.953,2.453,98.165,111.318,0.307,3.081,5.579999924,5.135000229,4.669000149,-9999,1321.438
Cheal-A11,Clean,1469.746,8.5,9.023,2.445,98.241,116.022,0.309,3.097,5.611000061,5.152999878,4.677999973,-9999,1321.567
Cheal-A11,Clean,1469.898,8.5,9.007,2.431,98.375,116.294,0.306,3.127,5.480999947,5.03000021,4.624000072,-9999,1321.694
Cheal-A11,Clean,1470.05,8.5,9.047,2.426,98.248,114.754,0.318,3.141,5.59499979,5.120999813,4.742000103,-9999,1321.821
Cheal-A11,Clean,1470.203,8.5,9.066,2.422,98.252,111.846,0.332,3.145,5.717999935,5.238999844,4.789000034,-9999,1321.946
Cheal-A11,Clean,1470.355,8.5,8.749,2.419,97.748,114.466,0.331,3.142,5.709000111,5.221000195,4.723999977,-9999,1322.071
Cheal-A11,Clean,1470.508,8.5,8.819,2.418,96.989,114.771,0.294,3.125,5.581999779,5.087999821,4.625999928,-9999,1322.197
Cheal-A11,Clean,1470.66,8.5,9.094,2.419,97.165,118.499,0.29,3.107,5.383999825,4.915999889,4.52699995,-9999,1322.324
Cheal-A11,Clean,1470.812,8.5,9.254,2.423,96.297,117.845,0.277,3.078,5.451000214,4.973999977,4.602000237,-9999,1322.452
Cheal-A11,Clean,1470.965,8.5,9.29,2.426,96.062,119.645,0.285,3.095,5.464000225,4.993000031,4.676000118,-9999,1322.581
Cheal-A11,Clean,1471.117,8.5,9.196,2.427,96.878,113.68,0.31,3.117,5.471000195,5.007999897,4.688000202,-9999,1322.706
Cheal-A11,Clean,1471.27,8.5,9.102,2.428,98.712,114.104,0.318,3.13,5.650000095,5.178999901,4.794000149,-9999,1322.831
Cheal-A11,Clean,1471.422,8.5,9.043,2.421,99.336,111.405,0.311,3.093,5.756000042,5.291999817,4.828000069,-9999,1322.956
Cheal-A11,Clean,1471.574,8.5,9.007,2.417,99.421,115.747,0.299,3.069,5.831999779,5.370999813,4.835000038,-9999,1323.082
Cheal-A11,Clean,1471.727,8.5,9.007,2.42,99.136,114.959,0.296,3.095,5.731999874,5.289000034,4.703999996,-9999,1323.211
Cheal-A11,Clean,1471.879,8.5,8.992,2.428,98.478,117.329,0.321,3.139,5.684999943,5.262000084,4.606999874,-9999,1323.338
Cheal-A11,Clean,1472.032,8.5,8.976,2.437,99.052,118.147,0.331,3.159,5.895999908,5.468999863,4.678999901,-9999,1323.467
Cheal-A11,Clean,1472.184,8.5,8.819,2.435,100.569,118.001,0.35,3.143,5.918000221,5.485000134,4.636000156,-9999,1323.594
Cheal-A11,Clean,1472.336,8.5,8.737,2.408,104.82,117.813,0.312,3.104,5.840000153,5.414000034,4.495999813,-9999,1323.722
Cheal-A11,Clean,1472.489,8.5,8.584,2.368,106.274,116.168,0.29,3.058,5.623000145,5.197999954,4.197000027,-9999,1323.851
Cheal-A11,Clean,1472.641,8.5,8.458,2.341,109.149,114.366,0.277,3.014,6.06799984,5.578000069,4.346000195,-9999,1323.976
Cheal-A11,Clean,1472.794,8.5,8.192,2.327,111.785,107.041,0.282,2.99,6.176000118,5.65199995,4.268000126,-9999,1324.101
Cheal-A11,Clean,1472.946,8.5,8.168,2.321,109.056,100.791,0.275,2.95,5.890999794,5.387000084,4.017000198,-9999,1324.226
Cheal-A11,Clean,1473.098,8.5,8.125,2.317,108.922,97.606,0.289,2.922,5.622000217,5.136000156,3.736000061,-9999,1324.352
Cheal-A11,Clean,1473.251,8.5,8.102,2.331,108.415,99.333,0.288,2.889,6.328999996,5.760000229,4.022999763,-9999,1324.481
Cheal-A11,Clean,1473.403,8.5,8.125,2.345,101.886,100.053,0.307,2.866,7.43900013,6.697000027,4.361000061,-9999,1324.609
Cheal-A11,Clean,1473.556,8.5,8.184,2.343,101.358,97.361,0.307,2.838,8.80300045,7.756999969,4.573999882,-9999,1324.736
Cheal-A11,Clean,1473.708,8.5,8.223,2.319,103.495,93.219,0.311,2.826,8.621999741,7.528999805,4.375999928,-9999,1324.86
Cheal-A11,Clean,1473.86,8.5,8.278,2.291,104.553,92.315,0.306,2.823,8.55300045,7.390999794,4.303999901,-9999,1324.985
Cheal-A11,Clean,1474.013,8.5,8.302,2.268,106.36,90.639,0.312,2.824,9.116000175,7.750999928,4.448999882,-9999,1325.111
Cheal-A11,Clean,1474.165,8.5,8.325,2.293,94.129,90.751,0.31,2.853,9.80300045,8.241000175,4.635000229,-9999,1325.239
Cheal-A11,Clean,1474.318,8.5,8.325,2.38,79.475,87.062,0.295,2.925,10.87899971,9.052000046,4.931000233,-9999,1325.367
Cheal-A11,Clean,1474.47,8.5,8.219,2.477,74.495,86.208,0.254,2.985,15.35200024,12.58500004,6.258999825,-9999,1325.495
Cheal-A11,Clean,1474.622,8.5,8.137,2.487,73.817,84.37,0.236,2.974,17.25,14.15200043,6.986999989,-9999,1325.622
Cheal-A11,Clean,1474.775,8.5,8.168,2.424,83.815,94.365,0.243,2.911,9.005000114,7.656000137,4.585999966,-9999,1325.751
Cheal-A11,Clean,1474.927,8.5,8.078,2.363,99.183,97.57,0.271,2.89,8.508000374,7.176000118,4.550000191,-9999,1325.879
Cheal-A11,Clean,1475.08,8.5,8.019,2.364,101.687,101.7,0.285,2.927,8.664999962,7.241000175,4.710999966,-9999,1326.005
Cheal-A11,Clean,1475.232,8.5,7.996,2.37,101.32,98.934,0.314,2.977,8.751000404,7.28000021,4.852000237,-9999,1326.13
Cheal-A11,Clean,1475.384,8.5,8.011,2.341,101.92,98.607,0.328,2.964,7.987999916,6.650000095,4.488999844,-9999,1326.255
Cheal-A11,Clean,1475.537,8.5,8.027,2.299,103.651,97.332,0.315,2.942,6.53399992,5.513000011,3.851000071,-9999,1326.381
Cheal-A11,Clean,1475.689,8.5,8.043,2.279,103.915,98.797,0.309,2.929,6.02699995,5.15199995,3.588000059,-9999,1326.509
Cheal-A11,Clean,1475.842,8.5,8.066,2.31,102.261,100.029,0.296,2.979,6.453999996,5.553999901,3.835999966,-9999,1326.637
Cheal-A11,Clean,1475.994,8.5,8.113,2.364,98.944,101.085,0.289,3.052,7.22300005,6.270999908,4.30700016,-9999,1326.765
Cheal-A11,Clean,1476.146,8.5,8.125,2.407,96.781,100.472,0.275,3.137,7.522999763,6.576000214,4.506000042,-9999,1326.893
Cheal-A11,Clean,1476.299,8.5,8.149,2.424,97.07,104.64,0.276,3.183,7.072000027,6.224999905,4.302999973,-9999,1327.021
Cheal-A11,Clean,1476.451,8.5,8.137,2.415,98.359,107.445,0.286,3.175,6.428999901,5.703999996,4.015999794,-9999,1327.149
Cheal-A11,Clean,1476.604,8.5,8.137,2.408,98.974,112.736,0.291,3.147,6.282999992,5.558000088,4.001999855,-9999,1327.275
Cheal-A11,Clean,1476.756,8.5,8.105,2.394,100.118,112.481,0.291,3.108,6.480000019,5.678999901,4.164999962,-9999,1327.4
Cheal-A11,Clean,1476.908,8.5,8.066,2.377,100.641,109.639,0.287,3.078,6.300000191,5.499000072,4.104000092,-9999,1327.525
Cheal-A11,Clean,1477.061,8.5,8.09,2.365,100.357,104.699,0.299,3.058,5.777999878,5.027999878,3.780999899,-9999,1327.651
Cheal-A11,Clean,1477.213,8.5,8.09,2.364,100.915,103.749,0.301,3.057,5.743999958,4.993999958,3.700999975,-9999,1327.779
Cheal-A11,Clean,1477.366,8.5,8.09,2.372,100.149,105.941,0.298,3.069,6.065000057,5.337999821,3.845000029,-9999,1327.907
Cheal-A11,Clean,1477.518,8.5,8.137,2.383,99.011,100.138,0.308,3.087,6.835999966,6.025000095,4.173999786,-9999,1328.035
Cheal-A11,Clean,1477.67,8.5,8.172,2.393,100.49,99.364,0.317,3.088,7.125999928,6.250999928,4.241000175,-9999,1328.159
Cheal-A11,Clean,1477.823,8.5,8.184,2.376,102.774,96.575,0.332,3.048,7.427999973,6.446000099,4.309999943,-9999,1328.285
Cheal-A11,Clean,1477.975,8.5,8.192,2.328,104.92,99.234,0.312,3,7.076000214,6.090000153,4.111000061,-9999,1328.41
Cheal-A11,Clean,1478.128,8.5,8.082,2.283,106.313,92.633,0.303,2.951,6.546999931,5.573999882,3.904999971,-9999,1328.538
Cheal-A11,Clean,1478.28,8.5,8.035,2.286,105.549,89.742,0.312,2.939,6.612999916,5.578999996,3.957999945,-9999,1328.665
Cheal-A11,Clean,1478.432,8.5,8.031,2.329,99.505,86.287,0.305,2.954,7.480000019,6.244999886,4.302000046,-9999,1328.793
Cheal-A11,Clean,1478.585,8.5,8.054,2.399,88.256,86.36,0.281,3.01,9.633000374,7.961999893,5.03399992,-9999,1328.921
Cheal-A11,Clean,1478.737,8.5,8.105,2.439,85.75,86.697,0.258,3.063,13.00800037,10.65499973,6.081999779,-9999,1329.049
Cheal-A11,Clean,1478.89,8.5,8.09,2.437,84.664,86.828,0.259,3.067,10.49100018,8.654000282,5.140999794,-9999,1329.178
Cheal-A11,Clean,1479.042,8.5,8.074,2.38,94.371,92.416,0.283,3.019,8.541999817,7.18599987,4.593999863,-9999,1329.304
Cheal-A11,Clean,1479.194,8.5,8.043,2.34,99.034,96.665,0.284,2.99,7.823999882,6.695000172,4.500999928,-9999,1329.429
Cheal-A11,Clean,1479.347,8.5,8.054,2.337,99.426,100.994,0.289,2.996,7.052000046,6.113999844,4.263999939,-9999,1329.555
Cheal-A11,Clean,1479.499,8.5,8.066,2.358,101.958,97.87,0.29,3.03,8.024000168,6.978000164,4.565999985,-9999,1329.679
Cheal-A11,Clean,1479.652,8.5,8.066,2.37,100.059,101.88,0.298,3.036,7.024000168,6.297999859,4.157999992,-9999,1329.808
Cheal-A11,Clean,1479.804,8.5,8.121,2.369,100.071,100.39,0.318,3.017,6.980000019,6.323999882,4.18599987,-9999,1329.935
Cheal-A11,Clean,1479.956,8.5,8.172,2.357,102.055,100.984,0.307,3.001,6.949999809,6.390999794,4.320000172,-9999,1330.063
Cheal-A11,Clean,1480.109,8.5,8.254,2.356,100.469,95.983,0.312,3.002,6.135000229,5.65199995,3.954999924,-9999,1330.189
Cheal-A11,Clean,1480.261,8.5,8.231,2.366,97.93,98.294,0.291,3.034,6.407000065,5.815999985,4.026000023,-9999,1330.314
Cheal-A11,Clean,1480.414,8.5,8.231,2.388,97.288,97.354,0.298,3.073,6.701000214,5.981999874,4.197000027,-9999,1330.439
Cheal-A11,Clean,1480.566,8.5,8.243,2.379,98.783,92.643,0.299,3.088,7.576000214,6.649000168,4.657999992,-9999,1330.565
Cheal-A11,Clean,1480.718,8.5,8.137,2.351,97.895,91.517,0.326,3.049,5.433000088,4.846000195,3.726000071,-9999,1330.693
Cheal-A11,Clean,1480.871,8.5,8.09,2.338,102.606,92.169,0.335,3.021,5.073999882,4.505000114,3.548000097,-9999,1330.822
Cheal-A11,Clean,1481.023,8.5,8.145,2.359,100.919,105.456,0.346,3.044,5.56099987,4.921999931,3.881000042,-9999,1330.949
Cheal-A11,Clean,1481.176,8.5,8.294,2.389,99.017,107.031,0.327,3.104,5.554999828,4.967000008,3.927000046,-9999,1331.078
Cheal-A11,Clean,1481.328,8.5,8.419,2.413,99.426,110.485,0.312,3.141,5.831999779,5.224999905,4.027999878,-9999,1331.206
Cheal-A11,Clean,1481.48,8.5,8.443,2.421,98.851,104.771,0.297,3.136,5.973999977,5.387000084,4.159999847,-9999,1331.333
