wellName,datasetName,DEPT,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,TVD
Cheal-C4,Clean,1426.007,8.5,8.648,2.372,100,106.427,0.282,2.972,16.828,10.286,4.777,1191.435
Cheal-C4,Clean,1426.159,8.5,8.705,2.38,101.75,109.314,0.278,2.965,17.063,10.369,4.707,1191.551
Cheal-C4,Clean,1426.312,8.5,8.717,2.386,100.75,116.484,0.3,2.955,16.746,10.18,4.626,1191.667
Cheal-C4,Clean,1426.464,8.5,8.729,2.39,101.584,113.22,0.291,2.961,16.655,10.083,4.535,1191.783
Cheal-C4,Clean,1426.616,8.5,8.741,2.375,100.959,114.31,0.308,2.96,16.942,10.192,4.545,1191.898
Cheal-C4,Clean,1426.769,8.5,8.729,2.363,101.75,108.167,0.3,2.974,16.677,10.004,4.46,1192.014
Cheal-C4,Clean,1426.921,8.5,8.56,2.352,103.5,108.325,0.33,2.971,16.475,9.878,4.344,1192.13
Cheal-C4,Clean,1427.074,8.5,8.496,2.359,104.25,107.64,0.324,2.976,15.82,9.529,4.194,1192.245
Cheal-C4,Clean,1427.226,8.5,8.512,2.368,101.75,107.599,0.337,2.957,15.911,9.57,4.195,1192.357
Cheal-C4,Clean,1427.378,8.5,8.56,2.376,102.5,109.07,0.324,2.952,16.513,9.869,4.247,1192.47
Cheal-C4,Clean,1427.531,8.5,8.648,2.373,103.416,105.748,0.322,2.956,17.642,10.438,4.421,1192.584
Cheal-C4,Clean,1427.683,8.5,8.692,2.361,104.169,109.848,0.326,2.967,18.292,10.727,4.457,1192.699
Cheal-C4,Clean,1427.836,8.5,8.753,2.353,103.25,110.122,0.324,2.973,18.135,10.636,4.393,1192.815
Cheal-C4,Clean,1427.988,8.5,8.729,2.348,103.25,110.816,0.321,2.971,17.388,10.31,4.366,1192.931
Cheal-C4,Clean,1428.14,8.5,8.717,2.348,104.166,106.507,0.311,2.978,16.91,10.133,4.371,1193.044
Cheal-C4,Clean,1428.293,8.5,8.713,2.344,103.25,107.637,0.307,2.98,16.698,10.087,4.444,1193.157
Cheal-C4,Clean,1428.445,8.5,8.692,2.344,105,108.808,0.316,2.965,16.129,9.822,4.364,1193.269
Cheal-C4,Clean,1428.598,8.5,8.705,2.338,101.664,112.533,0.305,2.926,16.13,9.896,4.419,1193.385
Cheal-C4,Clean,1428.75,8.5,8.721,2.336,105.375,107.901,0.319,2.886,16.017,9.896,4.421,1193.5
Cheal-C4,Clean,1428.902,8.5,8.765,2.343,102.584,108.176,0.311,2.88,16.153,10.018,4.433,1193.615
Cheal-C4,Clean,1429.055,8.5,8.753,2.359,102.5,110.076,0.323,2.897,16.247,10.105,4.455,1193.732
Cheal-C4,Clean,1429.207,8.5,8.729,2.376,101.584,108.474,0.33,2.932,16.709,10.432,4.568,1193.847
Cheal-C4,Clean,1429.36,8.5,8.68,2.383,101.584,107.15,0.332,2.962,16.944,10.576,4.624,1193.964
Cheal-C4,Clean,1429.512,8.5,8.705,2.385,103.416,103.586,0.328,2.983,17.212,10.721,4.658,1194.079
Cheal-C4,Clean,1429.664,8.5,8.745,2.385,102.584,111.18,0.31,2.991,17.342,10.805,4.681,1194.191
Cheal-C4,Clean,1429.817,8.5,8.753,2.377,101.75,111.792,0.308,2.984,17.189,10.868,4.729,1194.305
Cheal-C4,Clean,1429.969,8.5,8.777,2.374,99.916,113.284,0.308,2.976,16.982,10.957,4.761,1194.417
Cheal-C4,Clean,1430.122,8.5,8.769,2.37,101,110.519,0.327,2.972,16.4,10.736,4.714,1194.533
Cheal-C4,Clean,1430.274,8.5,8.769,2.373,102.5,110.074,0.334,2.977,15.83,10.402,4.581,1194.648
Cheal-C4,Clean,1430.426,8.5,8.777,2.373,100.084,105.623,0.325,2.976,15.916,10.353,4.633,1194.764
Cheal-C4,Clean,1430.579,8.5,8.825,2.374,98.334,106.537,0.311,2.983,15.903,10.206,4.822,1194.878
Cheal-C4,Clean,1430.731,8.5,8.745,2.38,99.084,103.413,0.316,2.994,15.821,10.133,5.136,1194.991
Cheal-C4,Clean,1430.884,8.5,8.737,2.397,96.5,107.193,0.308,3.022,15.528,9.961,5.099,1195.104
Cheal-C4,Clean,1431.036,8.5,8.68,2.435,87.237,102.818,0.298,3.058,15.894,10.223,5.027,1195.217
Cheal-C4,Clean,1431.188,8.5,8.644,2.456,86.5,102.664,0.267,3.084,17.351,11.266,5.262,1195.333
Cheal-C4,Clean,1431.341,8.5,8.64,2.447,81.5,97.018,0.248,3.075,20.557,13.434,6.25,1195.449
Cheal-C4,Clean,1431.493,8.5,8.56,2.413,85.999,93.387,0.24,3.025,32.799,20.973,9.74,1195.565
Cheal-C4,Clean,1431.646,8.5,8.584,2.402,88.75,91.313,0.261,2.993,25.664,15.903,7.785,1195.678
Cheal-C4,Clean,1431.798,8.5,8.584,2.407,95.001,91.199,0.287,2.99,18.958,11.902,6.289,1195.79
Cheal-C4,Clean,1431.95,8.5,8.496,2.421,95,90.863,0.302,3.026,17.035,10.96,6.173,1195.903
Cheal-C4,Clean,1432.103,8.5,8.56,2.439,90.416,94.809,0.279,3.058,17.13,11.065,6.368,1196.016
Cheal-C4,Clean,1432.255,8.5,8.624,2.509,87.498,94.72,0.261,3.081,16.902,10.932,6.066,1196.129
Cheal-C4,Clean,1432.408,8.5,8.644,2.561,76.75,88.048,0.212,3.038,20.423,13.13,6.875,1196.242
Cheal-C4,Clean,1432.56,8.5,8.705,2.547,75.59,78.12,0.185,2.914,39.609,25.708,12.8,1196.356
Cheal-C4,Clean,1432.712,8.5,8.488,2.439,95,69.801,0.184,2.746,27.135,18.307,9.267,1196.471
Cheal-C4,Clean,1432.865,8.5,8.48,2.329,103.5,73.141,0.241,2.624,12.991,9.054,4.804,1196.587
Cheal-C4,Clean,1433.017,8.5,8.376,2.292,103.919,78.252,0.287,2.633,10.015,6.874,3.788,1196.703
Cheal-C4,Clean,1433.17,8.5,8.344,2.315,99.25,87.977,0.291,2.737,12.515,8.42,4.806,1196.816
Cheal-C4,Clean,1433.322,8.5,8.4,2.359,94.75,92.655,0.273,2.877,20.82,13.65,7.123,1196.928
Cheal-C4,Clean,1433.474,8.5,8.472,2.376,93.5,95.777,0.272,2.951,19.597,12.804,6.086,1197.041
Cheal-C4,Clean,1433.627,8.5,8.576,2.375,93.331,96.31,0.267,2.968,17.679,11.69,5.192,1197.156
Cheal-C4,Clean,1433.779,8.5,8.64,2.381,93.5,96.904,0.27,2.961,17.639,11.93,5.103,1197.272
Cheal-C4,Clean,1433.932,8.5,8.512,2.428,80.655,95.112,0.264,2.963,17.309,11.813,4.989,1197.388
Cheal-C4,Clean,1434.084,8.5,8.512,2.46,79,91.812,0.258,2.932,19.804,13.325,5.671,1197.502
Cheal-C4,Clean,1434.236,8.5,8.688,2.456,86,93.176,0.244,2.881,24.71,15.939,6.883,1197.615
Cheal-C4,Clean,1434.389,8.5,8.721,2.412,101.25,91.464,0.246,2.849,19.326,12.509,5.425,1197.728
Cheal-C4,Clean,1434.541,8.5,8.584,2.388,105.75,95.513,0.251,2.865,17.888,11.461,4.829,1197.841
Cheal-C4,Clean,1434.694,8.5,8.62,2.386,104,93.417,0.265,2.903,17.551,11.149,4.958,1197.957
Cheal-C4,Clean,1434.846,8.5,8.648,2.39,102.5,97.898,0.283,2.93,17.613,11.013,5.112,1198.073
Cheal-C4,Clean,1434.998,8.5,8.721,2.393,103.25,96.339,0.291,2.977,18.195,11.216,5.178,1198.188
Cheal-C4,Clean,1435.151,8.5,8.737,2.4,100.75,101.411,0.291,3.039,18.581,11.402,5.256,1198.302
Cheal-C4,Clean,1435.303,8.5,8.648,2.427,98.5,101.041,0.284,3.106,18.773,11.692,5.155,1198.414
Cheal-C4,Clean,1435.456,8.5,8.5,2.488,91.75,97.505,0.269,3.152,19.598,12.47,5.195,1198.527
Cheal-C4,Clean,1435.608,8.5,8.432,2.545,82.751,93.824,0.245,3.154,23.404,14.758,5.888,1198.642
Cheal-C4,Clean,1435.76,8.5,8.48,2.558,80.75,93.43,0.23,3.108,29.762,18.476,7.313,1198.758
Cheal-C4,Clean,1435.913,8.5,8.472,2.512,96,98.61,0.245,3.049,21.744,13.764,5.952,1198.874
Cheal-C4,Clean,1436.065,8.5,8.416,2.454,102.5,100.644,0.268,3.005,18.036,11.341,5.127,1198.988
Cheal-C4,Clean,1436.218,8.5,8.408,2.413,99,104.357,0.292,2.997,18.315,11.463,5.309,1199.101
Cheal-C4,Clean,1436.37,8.5,8.488,2.398,98.334,104.125,0.296,3.001,18.288,11.497,5.401,1199.214
Cheal-C4,Clean,1436.522,8.5,8.56,2.402,101.394,105.808,0.303,2.997,18.349,11.655,5.404,1199.327
Cheal-C4,Clean,1436.675,8.5,8.56,2.414,100.688,106.538,0.294,2.986,17.928,11.52,5.174,1199.443
Cheal-C4,Clean,1436.827,8.5,8.536,2.418,99.25,102.642,0.307,2.967,17.453,11.349,5.016,1199.558
Cheal-C4,Clean,1436.98,8.5,8.48,2.416,99.25,100.128,0.292,2.958,17.248,11.402,4.974,1199.675
Cheal-C4,Clean,1437.132,8.5,8.392,2.402,99.25,101.327,0.301,2.945,17.282,11.513,5.02,1199.788
Cheal-C4,Clean,1437.284,8.5,8.356,2.387,97.5,107.873,0.294,2.933,17.451,11.563,5.051,1199.9
Cheal-C4,Clean,1437.437,8.5,8.356,2.379,95.75,107.994,0.308,2.931,17.645,11.624,5.094,1200.013
Cheal-C4,Clean,1437.589,8.5,8.356,2.38,97.5,107.994,0.288,2.937,18.05,11.86,5.227,1200.128
Cheal-C4,Clean,1437.742,8.5,8.392,2.388,99.25,108.611,0.289,2.972,17.88,11.736,5.235,1200.244
Cheal-C4,Clean,1437.894,8.5,8.496,2.387,100,112.242,0.285,3.005,17.749,11.626,5.188,1200.359
Cheal-C4,Clean,1438.046,8.5,8.576,2.389,100.834,107.994,0.302,3.023,17.761,11.592,5.126,1200.474
Cheal-C4,Clean,1438.199,8.5,8.624,2.39,100.75,107.068,0.302,3.005,17.438,11.483,5.218,1200.587
Cheal-C4,Clean,1438.351,8.5,8.616,2.393,100.834,110.689,0.312,2.978,17.435,11.57,5.307,1200.7
Cheal-C4,Clean,1438.504,8.5,8.536,2.39,99.25,114.937,0.305,2.957,17.304,11.53,5.308,1200.813
Cheal-C4,Clean,1438.656,8.5,8.512,2.382,99.25,115.435,0.304,2.95,16.724,11.209,5.158,1200.929
Cheal-C4,Clean,1438.808,8.5,8.608,2.373,100,109.868,0.286,2.954,16.368,11.017,5.022,1201.044
Cheal-C4,Clean,1438.961,8.5,8.632,2.376,101.75,105.22,0.289,2.98,16.413,11.059,4.995,1201.16
Cheal-C4,Clean,1439.113,8.5,8.608,2.381,100,104.384,0.288,2.995,16.567,11.113,4.959,1201.274
Cheal-C4,Clean,1439.266,8.5,8.536,2.388,100,108.869,0.301,3.002,16.604,11.073,4.935,1201.387
Cheal-C4,Clean,1439.418,8.5,8.48,2.388,100,109.947,0.306,3.003,16.429,10.948,4.93,1201.499
Cheal-C4,Clean,1439.57,8.5,8.512,2.387,100,112.158,0.308,3.015,16.739,11.155,5.026,1201.613
Cheal-C4,Clean,1439.723,8.5,8.56,2.384,101.5,113.357,0.316,3.032,16.979,11.321,5.016,1201.729
Cheal-C4,Clean,1439.875,8.5,8.52,2.382,103.334,111.764,0.304,3.045,16.9,11.255,4.967,1201.845
Cheal-C4,Clean,1440.028,8.5,8.512,2.381,102.5,110.512,0.32,3.06,16.727,11.148,4.944,1201.961
Cheal-C4,Clean,1440.18,8.5,8.56,2.381,102.5,105.748,0.315,3.064,16.729,11.164,4.987,1202.073
Cheal-C4,Clean,1440.332,8.5,8.608,2.386,102.125,108.588,0.322,3.058,16.575,11.073,4.96,1202.186
Cheal-C4,Clean,1440.485,8.5,8.64,2.394,101.75,109.71,0.304,3.034,16.164,10.804,4.9,1202.299
Cheal-C4,Clean,1440.637,8.5,8.624,2.398,100.75,112.319,0.29,3.027,16.187,10.819,4.934,1202.414
Cheal-C4,Clean,1440.79,8.5,8.608,2.401,100,111.879,0.305,3.03,16.418,10.987,5.042,1202.53
Cheal-C4,Clean,1440.942,8.5,8.705,2.399,100.834,110.124,0.307,3.048,16.577,11.085,5.045,1202.646
Cheal-C4,Clean,1441.094,8.5,8.789,2.399,100.75,111.153,0.301,3.055,16.894,11.265,5.072,1202.76
Cheal-C4,Clean,1441.247,8.5,8.873,2.391,100.75,113.018,0.295,3.051,16.685,11.151,5.138,1202.873
Cheal-C4,Clean,1441.399,8.5,8.857,2.371,101.5,112.257,0.305,3.02,16.265,10.909,5.129,1202.985
Cheal-C4,Clean,1441.552,8.5,8.721,2.355,101.584,109.515,0.303,2.991,15.99,10.742,5.103,1203.1
Cheal-C4,Clean,1441.704,8.5,8.596,2.343,101.666,107.246,0.312,2.982,15.938,10.707,5.115,1203.215
Cheal-C4,Clean,1441.856,8.5,8.56,2.351,100.834,107.899,0.31,3.022,15.98,10.704,5.079,1203.331
Cheal-C4,Clean,1442.009,8.5,8.548,2.369,103.747,106.994,0.317,3.071,16.153,10.834,5.13,1203.447
Cheal-C4,Clean,1442.161,8.5,8.56,2.386,100.75,108.264,0.309,3.1,16.377,11.003,5.195,1203.559
Cheal-C4,Clean,1442.314,8.5,8.56,2.389,101.584,109.222,0.319,3.092,16.113,10.893,5.235,1203.672
Cheal-C4,Clean,1442.466,8.5,8.584,2.378,101.5,117.124,0.321,3.079,15.979,10.858,5.304,1203.785
Cheal-C4,Clean,1442.618,8.5,8.608,2.379,102.584,116.388,0.313,3.094,16.15,10.957,5.417,1203.9
Cheal-C4,Clean,1442.771,8.5,8.68,2.387,101.5,116.982,0.311,3.118,16.16,10.932,5.413,1204.016
Cheal-C4,Clean,1442.923,8.5,8.777,2.395,101.75,110.576,0.319,3.136,16.011,10.852,5.407,1204.131
Cheal-C4,Clean,1443.076,8.5,8.785,2.395,102.5,109.753,0.326,3.128,15.883,10.791,5.424,1204.246
Cheal-C4,Clean,1443.228,8.5,8.765,2.391,102.5,110.644,0.314,3.115,15.188,10.337,5.232,1204.359
Cheal-C4,Clean,1443.38,8.5,8.741,2.386,102.416,116.539,0.319,3.095,15.015,10.207,5.171,1204.471
Cheal-C4,Clean,1443.533,8.5,8.745,2.381,101.25,117.784,0.303,3.085,15.106,10.26,5.202,1204.585
Cheal-C4,Clean,1443.685,8.5,8.672,2.38,100.75,120.121,0.322,3.079,15.279,10.331,5.182,1204.701
Cheal-C4,Clean,1443.838,8.5,8.572,2.38,101.666,118.282,0.308,3.067,15.289,10.296,5.099,1204.817
Cheal-C4,Clean,1443.99,8.5,8.48,2.379,98.375,116.856,0.313,3.051,14.625,9.847,4.81,1204.932
Cheal-C4,Clean,1444.142,8.5,8.496,2.38,100.75,113.053,0.304,3.046,14.241,9.604,4.696,1205.045
Cheal-C4,Clean,1444.295,8.5,8.5,2.382,100,107.977,0.297,3.068,14.53,9.759,4.739,1205.158
Cheal-C4,Clean,1444.447,8.5,8.512,2.381,100,110.701,0.301,3.103,15.177,10.068,4.789,1205.271
Cheal-C4,Clean,1444.6,8.5,8.536,2.381,100,110.084,0.316,3.119,16.107,10.549,4.894,1205.384
Cheal-C4,Clean,1444.752,8.5,8.496,2.383,100,108.444,0.338,3.107,16.275,10.609,4.872,1205.497
Cheal-C4,Clean,1444.904,8.5,8.48,2.391,100,106.916,0.331,3.073,16.5,10.733,4.874,1205.609
Cheal-C4,Clean,1445.057,8.5,8.512,2.394,100,108.881,0.339,3.037,16.358,10.662,4.823,1205.723
Cheal-C4,Clean,1445.209,8.5,8.548,2.391,100,109.775,0.32,3.012,16.425,10.688,4.849,1205.839
Cheal-C4,Clean,1445.362,8.5,8.596,2.384,100,110.727,0.312,3.01,16.609,10.8,4.883,1205.955
Cheal-C4,Clean,1445.514,8.5,8.584,2.375,100.75,104.705,0.279,2.999,16.874,10.936,4.987,1206.07
Cheal-C4,Clean,1445.666,8.5,8.608,2.362,101.584,106.029,0.268,2.953,15.932,10.419,5.001,1206.183
Cheal-C4,Clean,1445.819,8.5,8.648,2.347,104.25,104.497,0.284,2.898,14.938,9.833,4.833,1206.296
Cheal-C4,Clean,1445.971,8.5,8.608,2.342,104.25,109.563,0.315,2.903,14.182,9.347,4.628,1206.409
Cheal-C4,Clean,1446.124,8.5,8.56,2.348,103.25,107.641,0.312,2.965,14.275,9.407,4.704,1206.524
Cheal-C4,Clean,1446.276,8.5,8.416,2.351,104,110.255,0.289,3.017,15.295,10.067,4.998,1206.64
Cheal-C4,Clean,1446.428,8.5,8.368,2.359,102.25,113.771,0.284,3.025,15.769,10.31,5.01,1206.755
Cheal-C4,Clean,1446.581,8.5,8.392,2.37,101.666,114.974,0.299,3.008,16.378,10.677,5.06,1206.87
Cheal-C4,Clean,1446.733,8.5,8.408,2.385,100.75,113.843,0.308,3.007,16.681,10.912,5.144,1206.982
Cheal-C4,Clean,1446.886,8.5,8.416,2.387,102.5,109.409,0.304,3.015,16.351,10.749,5.001,1207.096
Cheal-C4,Clean,1447.038,8.5,8.552,2.376,101.75,109.672,0.314,3.028,15.721,10.402,4.81,1207.208
Cheal-C4,Clean,1447.19,8.5,8.512,2.366,99.5,108.759,0.313,3.016,15.487,10.284,4.742,1207.321
Cheal-C4,Clean,1447.343,8.5,8.456,2.354,102.499,109.109,0.329,2.991,15.667,10.473,4.958,1207.434
Cheal-C4,Clean,1447.495,8.5,8.416,2.344,101,110.013,0.326,2.98,15.966,10.668,5.033,1207.546
Cheal-C4,Clean,1447.648,8.5,8.432,2.339,104.249,103.192,0.312,2.959,15.124,10.115,4.774,1207.662
Cheal-C4,Clean,1447.8,8.5,8.476,2.34,107.989,104.232,0.328,2.925,13.761,9.247,4.516,1207.778
Cheal-C4,Clean,1447.952,8.5,8.496,2.347,102.585,106.51,0.326,2.87,13.599,9.14,4.479,1207.894
Cheal-C4,Clean,1448.105,8.5,8.568,2.355,102.416,114.732,0.339,2.859,13.771,9.229,4.543,1208.008
Cheal-C4,Clean,1448.257,8.5,8.62,2.357,102.5,112.421,0.306,2.86,14.408,9.637,4.695,1208.12
Cheal-C4,Clean,1448.41,8.5,8.737,2.359,102.584,111.855,0.331,2.87,15.201,10.122,4.776,1208.233
Cheal-C4,Clean,1448.562,8.5,8.664,2.359,103.416,108.353,0.332,2.878,15.543,10.271,4.677,1208.347
Cheal-C4,Clean,1448.714,8.5,8.608,2.359,101.5,107.491,0.331,2.904,15.578,10.346,4.725,1208.463
Cheal-C4,Clean,1448.867,8.5,8.584,2.361,102.5,103.609,0.331,2.922,15.326,10.22,4.735,1208.579
Cheal-C4,Clean,1449.019,8.5,8.596,2.357,99.997,104.88,0.342,2.91,15.229,10.139,4.691,1208.694
Cheal-C4,Clean,1449.172,8.5,8.524,2.356,99.997,108.329,0.34,2.882,15.293,10.089,4.605,1208.807
Cheal-C4,Clean,1449.324,8.5,8.368,2.349,103.375,106.895,0.328,2.839,15.469,10.133,4.551,1208.92
Cheal-C4,Clean,1449.476,8.5,8.38,2.348,104.25,106.673,0.321,2.816,15.979,10.418,4.624,1209.032
Cheal-C4,Clean,1449.629,8.5,8.464,2.338,103.5,105.84,0.32,2.813,16.139,10.488,4.611,1209.148
Cheal-C4,Clean,1449.781,8.5,8.56,2.338,104.166,110.768,0.313,2.826,15.808,10.22,4.49,1209.264
Cheal-C4,Clean,1449.934,8.5,8.56,2.341,102.584,111.289,0.289,2.858,15.511,9.994,4.397,1209.38
Cheal-C4,Clean,1450.086,8.5,8.5,2.345,102.5,107.37,0.298,2.878,15.764,10.139,4.528,1209.494
Cheal-C4,Clean,1450.238,8.5,8.488,2.346,100.75,109.257,0.293,2.891,16.541,10.563,4.662,1209.606
Cheal-C4,Clean,1450.391,8.5,8.48,2.343,100.834,111.038,0.3,2.89,16.897,10.734,4.628,1209.719
Cheal-C4,Clean,1450.543,8.5,8.416,2.348,99.998,110.618,0.291,2.888,17.071,10.867,4.627,1209.832
Cheal-C4,Clean,1450.696,8.5,8.464,2.357,100.75,109.631,0.285,2.903,17.053,10.92,4.599,1209.945
Cheal-C4,Clean,1450.848,8.5,8.464,2.366,101.75,107.087,0.287,2.901,16.818,10.848,4.583,1210.058
Cheal-C4,Clean,1451,8.5,8.44,2.368,101.75,109.883,0.284,2.911,16.597,10.733,4.562,1210.17
Cheal-C4,Clean,1451.153,8.5,8.428,2.36,101.75,110.651,0.302,2.911,16.255,10.576,4.634,1210.286
Cheal-C4,Clean,1451.305,8.5,8.452,2.353,102.5,107.494,0.321,2.938,15.492,10.184,4.653,1210.402
Cheal-C4,Clean,1451.458,8.5,8.464,2.348,102.5,107.98,0.336,2.957,14.469,9.602,4.548,1210.518
Cheal-C4,Clean,1451.61,8.5,8.512,2.357,101.5,105.429,0.323,2.994,14.31,9.539,4.569,1210.631
Cheal-C4,Clean,1451.762,8.5,8.584,2.363,101.875,110.252,0.329,3.023,14.716,9.765,4.645,1210.744
Cheal-C4,Clean,1451.915,8.5,8.608,2.375,100.834,110.538,0.321,3.053,14.728,9.806,4.697,1210.857
Cheal-C4,Clean,1452.067,8.5,8.62,2.381,100.834,111.203,0.311,3.062,14.889,9.964,4.829,1210.971
Cheal-C4,Clean,1452.22,8.5,8.656,2.393,100,107.218,0.304,3.041,14.935,10.068,4.939,1211.087
Cheal-C4,Clean,1452.372,8.5,8.632,2.398,99.25,106.867,0.316,3.006,15.353,10.36,5.09,1211.203
Cheal-C4,Clean,1452.524,8.5,8.656,2.402,99.166,108.004,0.313,2.974,15.606,10.497,5.053,1211.318
Cheal-C4,Clean,1452.677,8.5,8.741,2.392,100.75,112.426,0.318,2.951,16.172,10.799,5.089,1211.431
Cheal-C4,Clean,1452.829,8.5,8.801,2.381,102.5,113.934,0.303,2.923,16.383,10.87,5.129,1211.543
Cheal-C4,Clean,1452.982,8.5,8.849,2.367,101.75,109.428,0.316,2.919,16.206,10.747,5.069,1211.657
Cheal-C4,Clean,1453.134,8.5,8.921,2.372,98.5,107.777,0.285,2.937,15.775,10.49,4.953,1211.769
Cheal-C4,Clean,1453.286,8.5,8.897,2.384,100,106.969,0.285,2.962,15.513,10.362,4.933,1211.882
Cheal-C4,Clean,1453.439,8.5,8.873,2.393,100,111.053,0.283,2.966,15.668,10.539,5.055,1211.995
Cheal-C4,Clean,1453.591,8.5,8.801,2.386,100.75,111.339,0.309,2.953,15.5,10.469,4.929,1212.109
Cheal-C4,Clean,1453.744,8.5,8.745,2.375,101.75,108.324,0.317,2.956,15.148,10.283,4.794,1212.225
Cheal-C4,Clean,1453.896,8.5,8.729,2.37,101.666,105.19,0.317,2.968,14.975,10.224,4.783,1212.341
Cheal-C4,Clean,1454.048,8.5,8.741,2.368,102.5,107.447,0.312,2.986,14.112,9.729,4.691,1212.456
Cheal-C4,Clean,1454.201,8.5,8.801,2.368,102.5,107.369,0.315,2.982,13.616,9.394,4.599,1212.569
Cheal-C4,Clean,1454.353,8.5,8.825,2.365,101.75,108.79,0.307,2.969,13.389,9.231,4.666,1212.681
Cheal-C4,Clean,1454.506,8.5,8.801,2.359,100.75,109.066,0.306,2.973,13.496,9.294,4.737,1212.795
Cheal-C4,Clean,1454.658,8.5,8.777,2.353,101.584,110.922,0.313,3.002,13.831,9.502,4.858,1212.91
Cheal-C4,Clean,1454.81,8.5,8.729,2.362,100.001,108.657,0.316,3.041,14.165,9.674,4.801,1213.026
Cheal-C4,Clean,1454.963,8.5,8.713,2.382,100.749,106.864,0.304,3.059,14.862,10.079,4.865,1213.142
Cheal-C4,Clean,1455.115,8.5,8.769,2.406,100,107.725,0.301,3.059,15.809,10.637,5.066,1213.255
Cheal-C4,Clean,1455.268,8.5,8.825,2.412,100,113.386,0.296,3.045,16.055,10.768,5.098,1213.368
Cheal-C4,Clean,1455.42,8.5,8.841,2.413,99.999,113.576,0.293,3.034,16.099,10.788,5.119,1213.481
Cheal-C4,Clean,1455.572,8.5,8.825,2.409,99.25,109.444,0.301,3.026,16.235,10.844,5.156,1213.595
Cheal-C4,Clean,1455.725,8.5,8.825,2.407,99.999,107.699,0.298,3.014,16.163,10.754,5.107,1213.711
Cheal-C4,Clean,1455.877,8.5,8.801,2.4,99.251,102.555,0.284,2.979,15.783,10.54,4.972,1213.827
Cheal-C4,Clean,1456.03,8.5,8.789,2.386,100.999,101.644,0.286,2.935,16.515,11.035,5.205,1213.942
Cheal-C4,Clean,1456.182,8.5,8.865,2.373,99.499,102.233,0.289,2.918,16.311,10.929,5.151,1214.055
Cheal-C4,Clean,1456.334,8.5,8.945,2.367,101.5,107.404,0.313,2.945,15.666,10.511,5.011,1214.167
Cheal-C4,Clean,1456.487,8.5,9.033,2.368,100,114.613,0.316,2.971,15.102,10.159,4.991,1214.28
Cheal-C4,Clean,1456.639,8.5,9.029,2.372,100,112.928,0.315,2.969,14.727,9.953,5.165,1214.393
Cheal-C4,Clean,1456.792,8.5,9.049,2.378,100,113.749,0.292,2.944,14.235,9.683,5.244,1214.506
Cheal-C4,Clean,1456.944,8.5,9.017,2.39,98.334,108.891,0.296,2.95,14.277,9.741,5.313,1214.619
Cheal-C4,Clean,1457.096,8.5,9.041,2.393,99.666,106.788,0.308,2.978,14.398,9.83,5.419,1214.733
Cheal-C4,Clean,1457.249,8.5,9.049,2.387,98.5,107.443,0.322,3.031,15.325,10.476,5.771,1214.849
Cheal-C4,Clean,1457.401,8.5,9.081,2.378,100.75,111.932,0.328,3.077,16.624,11.327,6.04,1214.965
Cheal-C4,Clean,1457.554,8.5,9.089,2.377,102.666,114.299,0.318,3.117,16.596,11.281,6.021,1215.08
Cheal-C4,Clean,1457.706,8.5,9.113,2.378,103.5,114.66,0.313,3.138,15.901,10.872,5.839,1215.193
Cheal-C4,Clean,1457.858,8.5,8.785,2.379,101.666,111.495,0.32,3.142,14.42,9.965,5.238,1215.305
Cheal-C4,Clean,1458.011,8.5,8.777,2.379,101.75,111.029,0.313,3.116,13.718,9.533,4.861,1215.418
Cheal-C4,Clean,1458.163,8.5,8.729,2.365,103,108.849,0.309,3.048,15.032,10.344,4.906,1215.534
Cheal-C4,Clean,1458.316,8.5,8.717,2.333,106,107.119,0.33,2.98,15.031,10.239,4.57,1215.65
Cheal-C4,Clean,1458.468,8.5,8.741,2.299,106.834,112.127,0.363,2.909,13.907,9.412,4.076,1215.766
Cheal-C4,Clean,1458.62,8.5,8.624,2.281,105,107.396,0.342,2.851,13.941,9.303,3.865,1215.879
Cheal-C4,Clean,1458.773,8.5,8.496,2.282,104.422,107.428,0.308,2.816,14.189,9.363,3.998,1215.992
Cheal-C4,Clean,1458.925,8.5,8.512,2.312,91.75,96.212,0.292,2.806,13.332,8.776,3.865,1216.104
Cheal-C4,Clean,1459.078,8.5,8.528,2.368,75.726,96.39,0.288,2.816,15.135,9.999,4.343,1216.218
Cheal-C4,Clean,1459.23,8.5,8.524,2.41,69.25,88.116,0.251,2.812,16.551,10.899,4.658,1216.33
Cheal-C4,Clean,1459.382,8.5,8.68,2.395,81.25,87.836,0.242,2.801,17.26,11.132,4.431,1216.443
Cheal-C4,Clean,1459.535,8.5,8.496,2.342,100.25,84.911,0.26,2.752,16.019,10.044,3.929,1216.557
Cheal-C4,Clean,1459.687,8.5,8.392,2.297,106.5,84.781,0.285,2.69,15.503,9.703,4.172,1216.672
Cheal-C4,Clean,1459.84,8.5,8.368,2.277,105,87.719,0.311,2.652,15.3,9.658,4.521,1216.788
Cheal-C4,Clean,1459.992,8.5,8.392,2.268,105,88.171,0.325,2.655,14.549,9.239,4.296,1216.904
Cheal-C4,Clean,1460.144,8.5,8.48,2.265,105.75,91.286,0.308,2.652,13.715,8.728,3.87,1217.017
Cheal-C4,Clean,1460.297,8.5,8.572,2.272,106.75,92.118,0.309,2.644,13.763,8.817,3.695,1217.13
